db_name,"video_id","site_id","webroot","bc_id"
repsites_amare,5025,72,webroot_amare,"5522235072001"
repsites_amare,5026,72,webroot_amare,"5522231354001"
repsites_amare,5027,72,webroot_amare,"5522258059001"
repsites_amare,5028,72,webroot_amare,"5544824639001"
repsites_amare,5029,72,webroot_amare,"5765975874001"
repsites_amare,5030,72,webroot_amare,"5561259280001"
repsites_amare,5031,72,webroot_amare,"5561426572001"
repsites_amare,5032,72,webroot_amare,"5577485546001"
repsites_amare,5033,72,webroot_amare,"6313507377112"
repsites_amare,5034,72,webroot_amare,"6313505637112"
repsites_amare,5035,72,webroot_amare,"6313507888112"
repsites_amare,5036,72,webroot_amare,"6313509357112"
repsites_amare,5037,72,webroot_amare,"6313507521112"
repsites_amare,5038,72,webroot_amare,"5577529348001"
repsites_amare,5039,72,webroot_amare,"6313508153112"
repsites_amare,5040,72,webroot_amare,"5592054944001"
repsites_amare,5041,72,webroot_amare,"6313510530112"
repsites_amare,5042,72,webroot_amare,"5616450270001"
repsites_amare,5043,72,webroot_amare,"5616697314001"
repsites_amare,5044,72,webroot_amare,"5627178841001"
repsites_amare,5045,72,webroot_amare,"5661375598001"
repsites_amare,5046,72,webroot_amare,"5662709844001"
repsites_amare,5047,72,webroot_amare,"5663796737001"
repsites_amare,5048,72,webroot_amare,"5672888012001"
repsites_amare,5049,72,webroot_amare,"5677862791001"
repsites_amare,5050,72,webroot_amare,"5686719555001"
repsites_amare,5051,72,webroot_amare,"5728440353001"
repsites_amare,5052,72,webroot_amare,"5750095436001"
repsites_amare,5053,72,webroot_amare,"5775281356001"
repsites_amare,5054,72,webroot_amare,"5779476978001"
repsites_amare,5055,72,webroot_amare,"5779487474001"
repsites_amare,5056,72,webroot_amare,"5779519671001"
repsites_amare,5057,72,webroot_amare,"5779582494001"
repsites_amare,5058,72,webroot_amare,"5785825359001"
repsites_amare,5059,72,webroot_amare,"5790932391001"
repsites_amare,5060,72,webroot_amare,"5790955075001"
repsites_amare,5061,72,webroot_amare,"5790964463001"
repsites_amare,5062,72,webroot_amare,"5790997001001"
repsites_amare,5063,72,webroot_amare,"5791585528001"
repsites_amare,5064,72,webroot_amare,"5792607109001"
repsites_amare,5065,72,webroot_amare,"5792622339001"
repsites_amare,5066,72,webroot_amare,"5793443163001"
repsites_amare,5067,72,webroot_amare,"5793454774001"
repsites_amare,5068,72,webroot_amare,"5793455498001"
repsites_amare,5069,72,webroot_amare,"5793464444001"
repsites_amare,5070,72,webroot_amare,"5796369738001"
repsites_amare,5071,72,webroot_amare,"5799943366001"
repsites_amare,5072,72,webroot_amare,"5800763850001"
repsites_amare,5073,72,webroot_amare,"5802166486001"
repsites_amare,5074,72,webroot_amare,"5814875665001"
repsites_amare,5075,72,webroot_amare,"5820233607001"
repsites_amare,5076,72,webroot_amare,"5828381122001"
repsites_amare,5077,72,webroot_amare,"5839998299001"
repsites_amare,5078,72,webroot_amare,"5840046758001"
repsites_amare,5079,72,webroot_amare,"5840105056001"
repsites_amare,5080,72,webroot_amare,"5840511227001"
repsites_amare,5081,72,webroot_amare,"5840525504001"
repsites_amare,5082,72,webroot_amare,"5840608366001"
repsites_amare,5083,72,webroot_amare,"5846484486001"
repsites_amare,5084,72,webroot_amare,"5749989465001"
repsites_amare,5085,72,webroot_amare,"5848128120001"
repsites_amare,5086,72,webroot_amare,"5860032024001"
repsites_amare,5087,72,webroot_amare,"5969086845001"
repsites_amare,5088,72,webroot_amare,"5971738562001"
repsites_amare,5089,72,webroot_amare,"5971765163001"
repsites_amare,5090,72,webroot_amare,"5972832648001"
repsites_amare,5091,72,webroot_amare,"5974001720001"
repsites_amare,5092,72,webroot_amare,"5976988301001"
repsites_amare,5093,72,webroot_amare,"5985444371001"
repsites_amare,5094,72,webroot_amare,"5985474423001"
repsites_amare,5095,72,webroot_amare,"5985701085001"
repsites_amare,5096,72,webroot_amare,"5985739559001"
repsites_amare,5097,72,webroot_amare,"5985738273001"
repsites_amare,5098,72,webroot_amare,"5985767762001"
repsites_amare,5099,72,webroot_amare,"5985762975001"
repsites_amare,5100,72,webroot_amare,"6001357644001"
repsites_amare,5101,72,webroot_amare,"6015397359001"
repsites_amare,5102,72,webroot_amare,"6018884942001"
repsites_amare,5103,72,webroot_amare,"6026477755001"
repsites_amare,5104,72,webroot_amare,"6040432692001"
repsites_amare,5105,72,webroot_amare,"6040429930001"
repsites_amare,5106,72,webroot_amare,"6045042377001"
repsites_amare,5107,72,webroot_amare,"6074443159001"
repsites_amare,5108,72,webroot_amare,"6084155334001"
repsites_amare,5109,72,webroot_amare,"6084162260001"
repsites_amare,5110,72,webroot_amare,"6084167290001"
repsites_amare,5111,72,webroot_amare,"6084165623001"
repsites_amare,5112,72,webroot_amare,"6084162260001"
repsites_amare,5113,72,webroot_amare,"6084325445001"
repsites_amare,5114,72,webroot_amare,"6085007783001"
repsites_amare,5115,72,webroot_amare,"6087856619001"
repsites_amare,5116,72,webroot_amare,"6087859814001"
repsites_amare,5117,72,webroot_amare,"6088099831001"
repsites_amare,5118,72,webroot_amare,"6087923183001"
repsites_amare,5119,72,webroot_amare,"6088186356001"
repsites_amare,5120,72,webroot_amare,"6097436470001"
repsites_amare,5121,72,webroot_amare,"6113467533001"
repsites_amare,5122,72,webroot_amare,"6113512085001"
repsites_amare,5125,72,webroot_amare,"6121205480001"
repsites_amare,5126,72,webroot_amare,"6121247169001"
repsites_amare,5127,72,webroot_amare,"6121260644001"
repsites_amare,5128,72,webroot_amare,"6121262183001"
repsites_amare,5130,72,webroot_amare,"6121499632001"
repsites_amare,5131,72,webroot_amare,"6121501725001"
repsites_amare,5132,72,webroot_amare,"6121504346001"
repsites_amare,5269,72,webroot_amare,"6125637845001"
repsites_amare,5270,72,webroot_amare,"6125643433001"
repsites_amare,5271,72,webroot_amare,"6125650824001"
repsites_amare,5272,72,webroot_amare,"6125651256001"
repsites_amare,5279,72,webroot_amare,"6125953386001"
repsites_amare,5281,72,webroot_amare,"6125954925001"
repsites_amare,5282,72,webroot_amare,"6126042066001"
repsites_amare,5283,72,webroot_amare,"6126346770001"
repsites_amare,5305,72,webroot_amare,"6128475282001"
repsites_amare,5311,72,webroot_amare,"6128872363001"
repsites_amare,5312,72,webroot_amare,"6128871898001"
repsites_amare,5313,72,webroot_amare,"6128875218001"
repsites_amare,5314,72,webroot_amare,"6128876425001"
repsites_amare,5315,72,webroot_amare,"6128869573001"
repsites_amare,5316,72,webroot_amare,"6128877725001"
repsites_amare,5317,72,webroot_amare,"6128880588001"
repsites_amare,5318,72,webroot_amare,"6128879855001"
repsites_amare,5335,72,webroot_amare,"6130571002001"
repsites_amare,5336,72,webroot_amare,"6130583348001"
repsites_amare,5367,72,webroot_amare,"6131413016001"
repsites_amare,5471,72,webroot_amare,"6146664298001"
repsites_amare,5481,72,webroot_amare,"6148122054001"
repsites_amare,5483,72,webroot_amare,"6148405183001"
repsites_amare,5484,72,webroot_amare,"6148525536001"
repsites_amare,5536,72,webroot_amare,"6156426572001"
repsites_amare,5541,72,webroot_amare,"6157029858001"
repsites_amare,5542,72,webroot_amare,"6157030815001"
repsites_amare,5544,72,webroot_amare,"6157031724001"
repsites_amare,5545,72,webroot_amare,"6157031292001"
repsites_amare,5546,72,webroot_amare,"6157031766001"
repsites_amare,5547,72,webroot_amare,"6157033007001"
repsites_amare,5548,72,webroot_amare,"6157460646001"
repsites_amare,5549,72,webroot_amare,"6157466215001"
repsites_amare,5550,72,webroot_amare,"6157468305001"
repsites_amare,5570,72,webroot_amare,"6160078552001"
repsites_amare,5571,72,webroot_amare,"6160079265001"
repsites_amare,5572,72,webroot_amare,"6160081865001"
repsites_amare,5591,72,webroot_amare,"6161763193001"
repsites_amare,5611,72,webroot_amare,"6166413868001"
repsites_amare,5613,72,webroot_amare,"6166972065001"
repsites_amare,5627,72,webroot_amare,"6170209901001"
repsites_amare,5633,72,webroot_amare,"6172223579001"
repsites_amare,5634,72,webroot_amare,"6172225359001"
repsites_amare,5635,72,webroot_amare,"6172228241001"
repsites_amare,5636,72,webroot_amare,"6172226786001"
repsites_amare,5637,72,webroot_amare,"6172226620001"
repsites_amare,5639,72,webroot_amare,"6174091508001"
repsites_amare,5643,72,webroot_amare,"6175871977001"
repsites_amare,5644,72,webroot_amare,"6175874148001"
repsites_amare,5645,72,webroot_amare,"6175886335001"
repsites_amare,5646,72,webroot_amare,"6175958401001"
repsites_amare,5647,72,webroot_amare,"6175978638001"
repsites_amare,5648,72,webroot_amare,"6175977485001"
repsites_amare,5654,72,webroot_amare,"6180165496001"
repsites_amare,5669,72,webroot_amare,"6194559479001"
repsites_amare,5670,72,webroot_amare,"6194569793001"
repsites_amare,5671,72,webroot_amare,"6194574526001"
repsites_amare,5672,72,webroot_amare,"6194581038001"
repsites_amare,5673,72,webroot_amare,"6194589117001"
repsites_amare,5683,72,webroot_amare,"6206436881001"
repsites_amare,5689,72,webroot_amare,"6208743051001"
repsites_amare,5698,72,webroot_amare,"6216430461001"
repsites_amare,5702,72,webroot_amare,"6220356695001"
repsites_amare,5720,72,webroot_amare,"6230217302001"
repsites_amare,5731,72,webroot_amare,"6244083649001"
repsites_amare,5758,72,webroot_amare,"6255257107001"
repsites_amare,5759,72,webroot_amare,"6255257107001"
repsites_amare,5770,72,webroot_amare,"6259515966001"
repsites_amare,5771,72,webroot_amare,"6260692835001"
repsites_amare,5772,72,webroot_amare,"6260716432001"
repsites_amare,5776,72,webroot_amare,"6263833475001"
repsites_amare,5777,72,webroot_amare,"6264474461001"
repsites_amare,5780,72,webroot_amare,"6264917481001"
repsites_amare,5781,72,webroot_amare,"6266101827001"
repsites_amare,5796,72,webroot_amare,"6272875340001"
repsites_amare,5797,72,webroot_amare,"6272886812001"
repsites_amare,5798,72,webroot_amare,"6272889842001"
repsites_amare,5799,72,webroot_amare,"6272993305001"
repsites_amare,5800,72,webroot_amare,"6272993305001"
repsites_amare,5801,72,webroot_amare,"6273039740001"
repsites_amare,5802,72,webroot_amare,"6273054531001"
repsites_amare,5803,72,webroot_amare,"6273419833001"
repsites_amare,5821,72,webroot_amare,"6277707410001"
repsites_amare,5831,72,webroot_amare,"6281548463001"
repsites_amare,5832,72,webroot_amare,"6281725922001"
repsites_amare,5845,72,webroot_amare,"6291869787001"
repsites_amare,5846,72,webroot_amare,"6291870198001"
repsites_amare,5847,72,webroot_amare,"6291871194001"
repsites_amare,5852,72,webroot_amare,"6299237754001"
repsites_amare,5855,72,webroot_amare,"6302889358001"
repsites_amare,5861,72,webroot_amare,"6313536935112"
repsites_amare,5862,72,webroot_amare,"6313537731112"
repsites_amare,5863,72,webroot_amare,"6313537828112"
repsites_amare,5864,72,webroot_amare,"6313497219112"
repsites_amare,5865,72,webroot_amare,"6313538436112"
repsites_amare,5866,72,webroot_amare,"6313539913112"
repsites_amare,5867,72,webroot_amare,"6313542327112"
repsites_amare,5868,72,webroot_amare,"6313786821112"
repsites_amare,5869,72,webroot_amare,"6313798863112"
repsites_amare,5870,72,webroot_amare,"6313856100112"
repsites_amare,5871,72,webroot_amare,"6313856164112"
repsites_amare,5872,72,webroot_amare,"6313922788112"
repsites_amare,5874,72,webroot_amare,"6314413142112"
repsites_amare,5879,72,webroot_amare,"6314752244112"
repsites_amare,5880,72,webroot_amare,"6314753050112"
repsites_amare,5894,72,webroot_amare,"6318813291112"
repsites_amare,5902,72,webroot_amare,"6319606276112"
repsites_amare,5904,72,webroot_amare,"6319692881112"
repsites_amare,5905,72,webroot_amare,"6319695095112"
repsites_amare,5906,72,webroot_amare,"6319697083112"
repsites_amare,5927,72,webroot_amare,"6321073222112"
repsites_amare,5935,72,webroot_amare,"6322977319112"
repsites_amare,5952,72,webroot_amare,"6323656304112"
repsites_amare,5953,72,webroot_amare,"6323612465112"
repsites_amare,5954,72,webroot_amare,"6323656789112"
repsites_amare,5955,72,webroot_amare,"6323655309112"
repsites_amare,5956,72,webroot_amare,"6323655313112"
repsites_amare,5957,72,webroot_amare,"6323658357112"
repsites_amare,5958,72,webroot_amare,"6323659666112"
repsites_amare,5959,72,webroot_amare,"6323660177112"
repsites_amare,5964,72,webroot_amare,"6323954573112"
repsites_amare,5966,72,webroot_amare,"6324093063112"
repsites_amare,5967,72,webroot_amare,"6324100899112"
repsites_amare,5970,72,webroot_amare,"6324860715112"
repsites_amare,5971,72,webroot_amare,"6325340842112"
repsites_amare,5974,72,webroot_amare,"6326404857112"
repsites_amare,5975,72,webroot_amare,"6326404964112"
repsites_amare,5976,72,webroot_amare,"6326763255112"
repsites_amare,5980,72,webroot_amare,"6327168024112"
repsites_amare,5981,72,webroot_amare,"6327185027112"
repsites_amare,5982,72,webroot_amare,"6327187231112"
repsites_amare,5983,72,webroot_amare,"6327184591112"
repsites_amare,5984,72,webroot_amare,"6327187070112"
repsites_amare,5985,72,webroot_amare,"6327187378112"
repsites_amare,5986,72,webroot_amare,"6327188455112"
repsites_amare,5987,72,webroot_amare,"6327188703112"
repsites_amare,5989,72,webroot_amare,"6327224173112"
repsites_amare,5990,72,webroot_amare,"6327226750112"
repsites_amare,5991,72,webroot_amare,"6327324258112"
repsites_amare,5992,72,webroot_amare,"6327547485112"
repsites_amare,5993,72,webroot_amare,"6327700342112"
repsites_amare,5996,72,webroot_amare,"6328566779112"
repsites_amare,5998,72,webroot_amare,"6328908544112"
repsites_amare,5999,72,webroot_amare,"6328910021112"
repsites_amare,6000,72,webroot_amare,"6328909445112"
repsites_amare,6002,72,webroot_amare,"6328918288112"
repsites_amare,6003,72,webroot_amare,"6329410813112"
repsites_amare,6005,72,webroot_amare,"6329869218112"
repsites_amare,6006,72,webroot_amare,"6329868749112"
repsites_amare,6007,72,webroot_amare,"6329870509112"
repsites_amare,6008,72,webroot_amare,"6329871019112"
repsites_amare,6009,72,webroot_amare,"6329870077112"
repsites_amare,6012,72,webroot_amare,"6330331235112"
repsites_amare,6014,72,webroot_amare,"6331835377112"
repsites_amare,6015,72,webroot_amare,"6331833317112"
repsites_amare,6016,72,webroot_amare,"6331833923112"
repsites_amare,6017,72,webroot_amare,"6331836172112"
repsites_amare,6018,72,webroot_amare,"6331838081112"
repsites_amare,6019,72,webroot_amare,"6332187818112"
repsites_amare,6020,72,webroot_amare,"6332444104112"
repsites_amare,6023,72,webroot_amare,"6333077729112"
repsites_amare,6024,72,webroot_amare,"6333149359112"
repsites_amare,6029,72,webroot_amare,"6335745153112"
repsites_amare,6030,72,webroot_amare,"6336241343112"
repsites_amare,6031,72,webroot_amare,"6337509142112"
repsites_amare,6032,72,webroot_amare,"6337784462112"
repsites_amare,6033,72,webroot_amare,"6337824685112"
repsites_amare,6034,72,webroot_amare,"6337828793112"
repsites_amare,6035,72,webroot_amare,"6337893507112"
repsites_amare,6036,72,webroot_amare,"6338083348112"
repsites_amare,6037,72,webroot_amare,"6338083187112"
repsites_amare,6038,72,webroot_amare,"6338084404112"
repsites_amare,6039,72,webroot_amare,"6338087117112"
repsites_amare,6040,72,webroot_amare,"6338089061112"
repsites_amare,6041,72,webroot_amare,"6338087799112"
repsites_amare,6042,72,webroot_amare,"6338104096112"
repsites_amare,6044,72,webroot_amare,"6338328048112"
repsites_amare,6045,72,webroot_amare,"6338327689112"
repsites_amare,6051,72,webroot_amare,"6341902063112"
repsites_amare,6069,72,webroot_amare,"6345200555112"
repsites_amare,6070,72,webroot_amare,"6345201364112"
repsites_amare,6073,72,webroot_amare,"6346086782112"
repsites_amare,6078,72,webroot_amare,"6350095431112"
repsites_amare,6082,72,webroot_amare,"6350640762112"
repsites_amare,6089,72,webroot_amare,"6352265478112"
repsites_amare,6090,72,webroot_amare,"6352265309112"
repsites_amare,6092,72,webroot_amare,"6353624212112"
repsites_amare,6117,72,webroot_amare,"6358993150112"
repsites_amare,6118,72,webroot_amare,"6359007329112"
repsites_amare,6119,72,webroot_amare,"6359257176112"
repsites_amare,6121,72,webroot_amare,"6359366294112"
repsites_amare,6122,72,webroot_amare,"6359393488112"
repsites_amare,6129,72,webroot_amare,"6359700349112"
repsites_amare,6133,72,webroot_amare,"6359687313112"
repsites_amare,6134,72,webroot_amare,"6359688924112"
repsites_amare,6135,72,webroot_amare,"6359691496112"
repsites_amare,6179,72,webroot_amare,"6364002632112"
repsites_amare,6182,72,webroot_amare,"6364778974112"
repsites_amare,6183,72,webroot_amare,"6364781284112"
repsites_amare,6184,72,webroot_amare,"6364780822112"
repsites_amare,6188,72,webroot_amare,"6365450967112"
repsites_amare,6189,72,webroot_amare,"6365450117112"
repsites_amare,6190,72,webroot_amare,"6365624735112"
repsites_amare,6191,72,webroot_amare,"6365624572112"
repsites_amare,6192,72,webroot_amare,"6365624852112"
repsites_amare,6193,72,webroot_amare,"6365624175112"
repsites_amare,6194,72,webroot_amare,"6365625267112"
repsites_amare,6195,72,webroot_amare,"6365626112112"
repsites_amare,6196,72,webroot_amare,"6365624371112"
repsites_amare,6197,72,webroot_amare,"6365625836112"
repsites_amare,6200,72,webroot_amare,"6367196851112"
repsites_amare,6201,72,webroot_amare,"6367247324112"
repsites_amare,6202,72,webroot_amare,"6367247840112"
repsites_amare,6203,72,webroot_amare,"6367249578112"
repsites_amare,6204,72,webroot_amare,"6367250917112"
repsites_amare,6205,72,webroot_amare,"6367250579112"
repsites_amare,6206,72,webroot_amare,"6367252622112"
repsites_amare,6207,72,webroot_amare,"6367251654112"
repsites_amare,6208,72,webroot_amare,"6367253628112"
repsites_amare,6209,72,webroot_amare,"6367252700112"
repsites_amare,6210,72,webroot_amare,"6367253483112"
repsites_amare,6211,72,webroot_amare,"6367253302112"
repsites_amare,6212,72,webroot_amare,"6367254258112"
repsites_amare,6213,72,webroot_amare,"6367254166112"
repsites_amare,6214,72,webroot_amare,"6367253876112"
repsites_amare,6215,72,webroot_amare,"6367254463112"
repsites_amare,6216,72,webroot_amare,"6367254565112"
repsites_amare,6217,72,webroot_amare,"6367254971112"
repsites_amare,6218,72,webroot_amare,"6367260995112"
repsites_amare,6219,72,webroot_amare,"6367260810112"
repsites_amare,6222,72,webroot_amare,"6367848196112"
repsites_amare,6224,72,webroot_amare,"6368336864112"
repsites_amare,6225,72,webroot_amare,"6368338961112"
repsites_amare,6226,72,webroot_amare,"6368337516112"
repsites_amare,6227,72,webroot_amare,"6368339067112"
repsites_amare,6228,72,webroot_amare,"6368338883112"
repsites_amare,6229,72,webroot_amare,"6368339512112"
repsites_amare,6230,72,webroot_amare,"6368468451112"
repsites_amare,6231,72,webroot_amare,"6368468468112"
repsites_amare,6232,72,webroot_amare,"6368468468112"
repsites_amare,6233,72,webroot_amare,"6368646321112"
repsites_amare,6234,72,webroot_amare,"6368646426112"
repsites_amare,6235,72,webroot_amare,"6368729072112"
repsites_amare,6236,72,webroot_amare,"6368729072112"
repsites_amare,6237,72,webroot_amare,"6368728885112"
repsites_amare,6238,72,webroot_amare,"6369024589112"
repsites_amare,6239,72,webroot_amare,"6369025877112"
repsites_amare,6240,72,webroot_amare,"6369025883112"
repsites_amare,6241,72,webroot_amare,"6369023437112"
repsites_amare,6242,72,webroot_amare,"6369109389112"
repsites_amare,6243,72,webroot_amare,"6369107147112"
repsites_amare,6244,72,webroot_amare,"6369106850112"
repsites_amare,6245,72,webroot_amare,"6369107049112"
repsites_amare,6246,72,webroot_amare,"6369107838112"
repsites_amare,6247,72,webroot_amare,"6369107244112"
repsites_amare,6248,72,webroot_amare,"6369110012112"
repsites_amare,6249,72,webroot_amare,"6369109236112"
repsites_amare,6250,72,webroot_amare,"6369107368112"
repsites_amare,6251,72,webroot_amare,"6369108556112"
repsites_amare,6252,72,webroot_amare,"6369109134112"
repsites_amare,6253,72,webroot_amare,"6369110718112"
repsites_amare,6254,72,webroot_amare,"6369110336112"
repsites_amare,6255,72,webroot_amare,"6369110530112"
repsites_amare,6256,72,webroot_amare,"6369110250112"
repsites_amare,6257,72,webroot_amare,"6369108773112"
repsites_amare,6258,72,webroot_amare,"6369111731112"
repsites_amare,6259,72,webroot_amare,"6369110271112"
repsites_amare,6260,72,webroot_amare,"6369110167112"
repsites_amare,6261,72,webroot_amare,"6369277268112"
repsites_amare,6262,72,webroot_amare,"6369350157112"
repsites_amare,6263,72,webroot_amare,"6369370408112"
repsites_amare,6264,72,webroot_amare,"6369369621112"
repsites_amare,6265,72,webroot_amare,"6369412858112"
repsites_amare,6266,72,webroot_amare,"6369412977112"
repsites_amare,6267,72,webroot_amare,"6369456115112"
repsites_amare,6268,72,webroot_amare,"6369457663112"
repsites_amare,6269,72,webroot_amare,"6369457884112"
repsites_amare,6271,72,webroot_amare,"6371374924112"
repsites_amare,6272,72,webroot_amare,"6371374924112"
repsites_amare,6275,72,webroot_amare,"6371531211112"
repsites_amare,6276,72,webroot_amare,"6371531211112"
repsites_amare,6277,72,webroot_amare,"6371531119112"
repsites_amare,6278,72,webroot_amare,"6371531019112"
repsites_amare,6279,72,webroot_amare,"6371531019112"
repsites_amare,6280,72,webroot_amare,"6371530645112"
repsites_amare,6281,72,webroot_amare,"6371530650112"
repsites_amare,6282,72,webroot_amare,"6371530650112"
repsites_amare,6283,72,webroot_amare,"6371530454112"
repsites_amare,6286,72,webroot_amare,"6371564124112"
repsites_amare,6287,72,webroot_amare,"6371564124112"
repsites_amare,6288,72,webroot_amare,"6371564124112"
repsites_amare,6289,72,webroot_amare,"6371561861112"
repsites_amare,6290,72,webroot_amare,"6371561861112"
repsites_amare,6291,72,webroot_amare,"6371561861112"
repsites_amare,6292,72,webroot_amare,"6371563045112"
repsites_amare,6293,72,webroot_amare,"6371563045112"
repsites_amare,6294,72,webroot_amare,"6371563045112"
repsites_amare,6295,72,webroot_amare,"6371563439112"
repsites_amare,6296,72,webroot_amare,"6371563439112"
repsites_amare,6297,72,webroot_amare,"6371563439112"
repsites_amare,6298,72,webroot_amare,"6371563642112"
repsites_amare,6299,72,webroot_amare,"6371563642112"
repsites_amare,6300,72,webroot_amare,"6371563642112"
repsites_amare,6301,72,webroot_amare,"6371564163112"
repsites_amare,6302,72,webroot_amare,"6371564163112"
repsites_amare,6303,72,webroot_amare,"6371564163112"
repsites_amare,6305,72,webroot_amare,"637158653111"
repsites_amare,6307,72,webroot_amare,"6371737772112"
repsites_amare,6308,72,webroot_amare,"6371737973112"
repsites_amare,6313,72,webroot_amare,"6373658507112"
repsites_amare,6314,72,webroot_amare,"6373657111112"
repsites_amare,6315,72,webroot_amare,"6373657418112"
repsites_amare,6316,72,webroot_amare,"6374060618112"
repsites_amare,6320,72,webroot_amare,"6375338356112"
repsites_amare,6321,72,webroot_amare,"6375340161112"
repsites_amare,6322,72,webroot_amare,"6375340323112"
repsites_amare,6323,72,webroot_amare,"6375651915112"
repsites_amare,6324,72,webroot_amare,"6375651915112"
repsites_amare,6325,72,webroot_amare,"6375651915112"
repsites_amare,6339,72,webroot_amare,"6376140475112"
repsites_amare,6340,72,webroot_amare,"6376140475112"
repsites_amare,6341,72,webroot_amare,"6376141548112"
repsites_amare,6342,72,webroot_amare,"6376142152112"
repsites_amare,6343,72,webroot_amare,"6376141766112"
repsites_amare,6344,72,webroot_amare,"6376141766112"
repsites_amare,6345,72,webroot_amare,"6376168206112"
repsites_amare,6346,72,webroot_amare,"6376166762112"
repsites_amare,6347,72,webroot_amare,"6376169697112"
repsites_amare,6348,72,webroot_amare,"6376167527112"
repsites_amare,6349,72,webroot_amare,"6376167527112"
repsites_amare,6350,72,webroot_amare,"6376167930112"
repsites_amare,6351,72,webroot_amare,"6376167930112"
repsites_amare,6352,72,webroot_amare,"6376168904112"
repsites_amare,6353,72,webroot_amare,"6376168904112"
repsites_amare,6354,72,webroot_amare,"6376167530112"
repsites_amare,6355,72,webroot_amare,"6376167530112"
repsites_amare,6356,72,webroot_amare,"6376168130112"
repsites_amare,6357,72,webroot_amare,"6376167165112"
repsites_amare,6358,72,webroot_amare,"6376167165112"
repsites_amare,6359,72,webroot_amare,"6376168621112"
repsites_amare,6360,72,webroot_amare,"6376299012112"
repsites_amare,6362,72,webroot_amare,"6376791956112"
repsites_amare,6363,72,webroot_amare,"6376800829112"
repsites_amare,6370,72,webroot_amare,"6380584199112"
repsites_amare,6372,72,webroot_amare,"6380921710112"
repsites_amare,6373,72,webroot_amare,"6382515302112"
repsites_amare,6374,72,webroot_amare,"6382518285112"
repsites_amare,6375,72,webroot_amare,"6382526182112"